,Unnamed: 0,source_1,source_2,lon_1,lat_1,lon_2,lat_2,h_1,sigma_h1,h_2,sigma_h2,dh,sigma_dh,time_1,time_2,dt,dh_dx_1,dh_dx_2,dh_dy_1,dh_dy_2,distance_x,distance_y,window_1,window_2,rgt,spot_n,h1_arcticdem,h2_arcticdem,dh_arcticdem,distance,dem_slope,dh_minus_dem
4257,4257,processed_ATL06_20190416050653_02740305_003_01_gt1l_spot1_D.h5,processed_ATL06_20191014202627_02740505_003_01_gt1l_spot6_D.h5,-149.9966684,69.56479637,-149.9966619,69.56479608,100.1996078,0.020312805,99.84570313,0.039106797,-0.353904724,0.04406758,2019.288262,2019.7859019999999,0.49763994200000006,0.028026834,0.028824717000000003,0.008405196,0.010907647,-0.041198887000000003,-0.253226322,3.0,3.0,274,1,99.9138203173,99.9095370834,-0.004283233899997185,0.2565558778194069,-0.016695130653027603,-0.3496214901000028
4258,4258,processed_ATL06_20190416050653_02740305_003_01_gt1l_spot1_D.h5,processed_ATL06_20191014202627_02740505_003_01_gt1l_spot6_D.h5,-149.9971766,69.56337207,-149.9971641,69.56337151,108.1058578,0.024817602999999997,107.75440220000002,0.029283786000000003,-0.351455688,0.03838559,2019.288262,2019.7859019999999,0.49763994200000006,0.047520235,0.041992365999999996,0.0056518409999999995,0.005462855,-0.077574071,-0.486637585,3.0,3.0,274,1,107.85752924799999,107.847031011,-0.010498236999993082,0.49278177282256014,-0.021304028636978962,-0.3409574510000069
4259,4259,processed_ATL06_20190416050653_02740305_003_01_gt1l_spot1_D.h5,processed_ATL06_20191014202627_02740505_003_01_gt1l_spot6_D.h5,-149.99742890000002,69.56265984,-149.99741630000003,69.56265927,112.1134338,0.019349005,112.0069656,0.038777663999999996,-0.106468201,0.04333695,2019.288262,2019.7859019999999,0.49763994200000006,0.035376713,0.043903962000000005,0.0077809509999999995,0.009370564,-0.07855589,-0.487979979,3.0,3.0,274,1,112.061445402,112.08976312200001,0.028317720000003987,0.494262569651529,0.05729286767551282,-0.13478592100000397
4260,4260,processed_ATL06_20190416050653_02740305_003_01_gt1l_spot1_D.h5,processed_ATL06_20191014202627_02740505_003_01_gt1l_spot6_D.h5,-149.9974929,69.56248182,-149.99748019999998,69.56248122,112.75495910000001,0.017081276,112.620842,0.0263926,-0.134117126,0.031437863999999996,2019.288262,2019.7859019999999,0.49763994200000006,0.028119132,0.024188817,0.0066780319999999995,0.007520005,-0.083525241,-0.49294627700000004,3.0,3.0,274,1,112.67316243100001,112.675053913,0.001891481999990674,0.49997249713586134,0.0037831720961176932,-0.13600860799999068
4261,4261,processed_ATL06_20190416050653_02740305_003_01_gt1l_spot1_D.h5,processed_ATL06_20191014202627_02740505_003_01_gt1l_spot6_D.h5,-149.9975571,69.56230385,-149.9975444,69.56230321,113.1158752,0.0234515,112.9811096,0.039796292999999996,-0.134765625,0.046192183,2019.288262,2019.7859019999999,0.49763994200000006,0.009709217,0.009978682,0.00450417,0.0051399259999999995,-0.08757357699999999,-0.494486862,3.0,3.0,274,1,113.240987535,113.226440077,-0.014547457999995572,0.5021816285759386,-0.028968518902709607,-0.12021816700000443
4262,4262,processed_ATL06_20190416050653_02740305_003_01_gt1l_spot1_D.h5,processed_ATL06_20191014202627_02740505_003_01_gt1l_spot6_D.h5,-149.9976215,69.56212582,-149.99760880000002,69.56212521,112.970192,0.021606062000000002,112.822258,0.042780153,-0.14793396,0.047926645999999996,2019.288262,2019.7859019999999,0.49763994200000006,-0.020177528,-0.028626829,0.0064705480000000004,0.010235445,-0.083064395,-0.493305134,3.0,3.0,274,1,113.338550074,113.340982683,0.0024326089999959777,0.5002495866539761,0.00486279062470994,-0.15036656899999598
4263,4263,processed_ATL06_20190416050653_02740305_003_01_gt1l_spot1_D.h5,processed_ATL06_20191014202627_02740505_003_01_gt1l_spot6_D.h5,-149.99768590000002,69.56194782,-149.99767350000002,69.56194723,112.42967220000001,0.028860765,112.42112730000001,0.103981443,-0.008544922,0.107912391,2019.288262,2019.7859019999999,0.49763994200000006,-0.03151238,-0.022320539,0.019779991,0.033926573,-0.081264333,-0.48245041200000005,3.0,3.0,274,1,113.00807971799999,112.957709239,-0.05037047899999436,0.48924665748158636,-0.10295518268694588,0.041825556999994365
4264,4264,processed_ATL06_20190416050653_02740305_003_01_gt1l_spot1_D.h5,processed_ATL06_20191014202627_02740505_003_01_gt1l_spot6_D.h5,-149.9982636,69.56034574,-149.9982519,69.56034521,100.836998,0.029288658999999998,100.63748170000001,0.039362665,-0.199516296,0.049063683,2019.288262,2019.7859019999999,0.49763994200000006,-0.046819873,-0.047700778,0.043772320999999996,0.042811047000000005,-0.073673431,-0.454797295,3.0,3.0,274,1,101.207699243,101.21693612600001,0.009236883000014018,0.4607258989623101,0.020048543007497924,-0.20875317900001403
4265,4265,processed_ATL06_20190416050653_02740305_003_01_gt1l_spot1_D.h5,processed_ATL06_20191014202627_02740505_003_01_gt1l_spot6_D.h5,-149.9983274,69.56016775,-149.9983146,69.5601671,100.2323074,0.022963487999999997,99.91205597,0.026181052000000003,-0.320251465,0.034824837000000004,2019.288262,2019.7859019999999,0.49763994200000006,-0.011055581,-0.009668976,0.025876155,0.036243051,-0.088105299,-0.496289114,3.0,3.0,274,1,100.318855002,100.301850176,-0.017004826000004414,0.5040490337127772,-0.03373645193751982,-0.3032466389999956
4266,4266,processed_ATL06_20190416050653_02740305_003_01_gt1l_spot1_D.h5,processed_ATL06_20191014202627_02740505_003_01_gt1l_spot6_D.h5,-149.9983911,69.55998969,-149.9983772,69.55998902,100.1566162,0.018519728,99.83246613,0.019127131999999998,-0.324150085,0.026623815,2019.288262,2019.7859019999999,0.49763994200000006,0.001181751,0.000641719,-0.002593823,0.028953588,-0.091325418,-0.542989432,3.0,3.0,274,1,99.95830300969999,99.9593424914,0.0010394817000047851,0.5506158871995589,0.0018878527194186232,-0.32518956670000476
