,Unnamed: 0,source_1,source_2,lon_1,lat_1,lon_2,lat_2,h_1,sigma_h1,h_2,sigma_h2,dh,sigma_dh,time_1,time_2,dt,dh_dx_1,dh_dx_2,dh_dy_1,dh_dy_2,distance_x,distance_y,window_1,window_2,rgt,spot_n,h1_arcticdem,h2_arcticdem,dh_arcticdem,distance,dem_slope,dh_minus_dem
35080,35080,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1183648,69.56480668,-151.118278,69.56480289,88.65615082,0.072336279,88.74433899,0.11736121,0.088188171,0.137862943,2019.468732,2019.717552,0.248820112,-0.045214683,-0.049760342,-0.010812585,-0.012270221,-0.473311784,-3.374620157,3,3,1280,3,88.12779626,87.95275033,-0.17504593,3.407650987,-0.051368503,0.263234101
35081,35081,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1184908,69.56445059,-151.118405,69.56444683,86.69689941,0.050388876,86.83403778,0.036180172,0.137138367,0.062032602,2019.468732,2019.717552,0.248820112,-0.024035931,-0.014968991,-0.021736002,-0.022655126,-0.469786788,-3.335978312,3,3,1280,3,86.38913223,86.31467715,-0.074455077,3.368894615,-0.022100744,0.211593444
35082,35082,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1185526,69.56427251,-151.1184677,69.56426879,86.11959076,0.063158639,86.28793335,0.105267957,0.16834259,0.12276138,2019.468732,2019.717552,0.248820112,-0.036745429,-0.036783338,-0.01829279,-0.019383403,-0.464817204,-3.301062951,3,3,1280,3,85.34788283,85.31003074,-0.037852093,3.3336274,-0.011354626,0.206194683
35083,35083,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1261449,69.54272721,-151.1260633,69.54272363,72.7111969,0.00611867,72.7401123,0.041192159,0.028915405,0.041644112,2019.468732,2019.717552,0.248820112,0.001338819,-0.001252741,-0.000676196,0.000733171,-0.447448353,-3.179426276,3,3,1280,3,72.19927375,72.14368703,-0.055586718,3.21075715,-0.017312651,0.084502123
35084,35084,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1262069,69.54254911,-151.1261252,69.54254554,72.72349548,0.005005979,72.70755005,0.023424814,-0.015945435,0.023953741,2019.468732,2019.717552,0.248820112,6.80E-05,0.000692725,-0.00060118,0.000486746,-0.447395309,-3.181521518,3,3,1280,3,72.38051157,72.32840311,-0.052108452,3.212824572,-0.016218891,0.036163017
35085,35085,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1262689,69.54237106,-151.1261866,69.54236746,72.74423218,0.006927104,72.697052,0.023193114,-0.047180176,0.024205481,2019.468732,2019.717552,0.248820112,7.64E-06,0.000226855,-0.000271143,0.000221937,-0.450455521,-3.20506658,3,3,1280,3,72.16318321,72.20208235,0.038899142,3.236566384,0.012018645,-0.086079318
35086,35086,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.126331,69.54219294,-151.1262478,69.5421893,72.75213623,0.009396885,72.71767426,0.028344575,-0.034461975,0.029861621,2019.468732,2019.717552,0.248820112,-0.001057863,0.000329986,-0.000469508,0.000530994,-0.455425565,-3.239501474,3,3,1280,3,72.04980424,72.02501071,-0.024793527,3.27135786,-0.007578971,-0.009668448
35087,35087,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1263932,69.54201485,-151.126309,69.54201118,72.75968933,0.0135401,72.78118134,0.046325754,0.021492004,0.04826396,2019.468732,2019.717552,0.248820112,-0.00044734,0.003719568,-0.000106447,0.001307106,-0.459818543,-3.276939076,3,3,1280,3,72.2816062,72.20636992,-0.075236287,3.309042581,-0.022736573,0.096728291
35088,35088,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1264553,69.54183677,-151.1263703,69.54183306,72.76316833,0.012742423,72.74954987,0.095704645,-0.013618469,0.096549202,2019.468732,2019.717552,0.248820112,-0.000903979,0.002320051,-0.000318053,0.001092608,-0.463348212,-3.311455818,3,3,1280,3,72.00182745,72.05948849,0.057661041,3.343715179,0.017244603,-0.07127951
35089,35089,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1265174,69.54165872,-151.1264316,69.54165497,72.75691986,0.014244535,72.7194519,0.068871059,-0.037467957,0.070328724,2019.468732,2019.717552,0.248820112,-0.001826815,0.001151204,-0.000431428,0.000651939,-0.468658891,-3.340059244,3,3,1280,3,72.2233086,72.14268599,-0.080622616,3.372778811,-0.023903914,0.043154659
35090,35090,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1265793,69.54148059,-151.1264933,69.54147682,72.76006317,0.020159118,72.66911316,0.054046299,-0.090950012,0.057683555,2019.468732,2019.717552,0.248820112,0.000105098,-0.002539486,-0.000281256,0.000112635,-0.470612482,-3.349435595,3,3,1280,3,72.27565777,72.28882734,0.013169569,3.382335719,0.003893632,-0.104119581
35091,35091,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1266409,69.54130248,-151.1265553,69.54129873,72.75852203,0.012066392,72.66529846,0.067131713,-0.093223572,0.068207512,2019.468732,2019.717552,0.248820112,-0.000803441,-0.007111371,-0.000334213,-0.000179913,-0.468577312,-3.336289357,3,3,1280,3,72.41302797,72.41189387,-0.001134094,3.36903419,-0.000336623,-0.092089478
35092,35092,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1267027,69.54112438,-151.1266177,69.54112066,72.76335907,0.013813948,72.68518829,0.068078555,-0.078170776,0.069465926,2019.468732,2019.717552,0.248820112,-0.000475325,-0.000374794,2.06E-05,5.50E-05,-0.465205441,-3.311898529,3,3,1280,3,72.27757596,72.27020487,-0.007371096,3.344411453,-0.002204004,-0.07079968
35093,35093,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1267647,69.54094629,-151.1266805,69.5409426,72.77198029,0.015840998,72.73959351,0.069018416,-0.03238678,0.070812986,2019.468732,2019.717552,0.248820112,0.000185959,-0.001117349,7.82E-06,0.000581824,-0.46093041,-3.278528971,3,3,1280,3,72.23702594,72.22986263,-0.00716331,3.310771671,-0.002163638,-0.02522347
35094,35094,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1268269,69.54076824,-151.1267437,69.5407646,72.7808075,0.017903589,72.70600891,0.088069305,-0.074798584,0.08987069,2019.468732,2019.717552,0.248820112,-0.00212124,-0.005769253,0.000176356,0.00046071,-0.455041237,-3.241295804,3,3,1280,3,72.16449313,72.14357215,-0.020920986,3.273081273,-0.006391832,-0.053877598
35095,35095,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1269525,69.54041209,-151.1268712,69.54040853,72.75992584,0.026675731,72.68239594,0.106168099,-0.077529907,0.109468077,2019.468732,2019.717552,0.248820112,-0.003468066,0.001970708,0.000107643,0.000472515,-0.445462973,-3.164611518,3,3,1280,3,72.33374168,72.3322743,-0.001467376,3.195810276,-0.000459156,-0.076062531
35096,35096,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1349693,69.51762008,-151.1348977,69.51761694,78.14849091,0.005702202,78.08834839,0.036866285,-0.060142517,0.037304665,2019.468732,2019.717552,0.248820112,-0.002140966,-0.002009451,-0.000378454,3.40E+38,-0.392944855,-2.793160788,3,3,1280,3,77.42234654,77.46129324,0.038946708,2.82066532,0.013807632,-0.099089225
35097,35097,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.135031,69.51744197,-151.1349599,69.51743886,78.14763641,0.005927613,77.98370361,0.055963047,-0.1639328,0.056276098,2019.468732,2019.717552,0.248820112,5.01E-05,-0.009112835,-0.000438872,-0.000853455,-0.389948949,-2.770731134,3,3,1280,3,77.5568537,77.5418377,-0.015015994,2.798037026,-0.005366617,-0.148916806
35098,35098,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1357926,69.51530567,-151.1357124,69.51530216,78.19286346,0.0107287,78.06929779,0.146233797,-0.123565674,0.146626834,2019.468732,2019.717552,0.248820112,-0.00062032,0.007691681,6.82E-05,-0.000253316,-0.439888362,-3.127668341,3,3,1280,3,77.60056079,77.59718273,-0.003378065,3.158450731,-0.001069532,-0.120187609
35099,35099,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1358569,69.51512768,-151.1357757,69.51512413,78.17903137,0.008199508,78.02983093,0.072261497,-0.149200439,0.072725208,2019.468732,2019.717552,0.248820112,0.00045253,0.004460752,-0.000159138,-0.00050801,-0.445099019,-3.164941796,3,3,1280,3,77.53422434,77.52428066,-0.009943678,3.196086624,-0.003111204,-0.139256761
35100,35100,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1359214,69.5149497,-151.1358385,69.51494606,78.19663239,0.007909758,78.06469727,0.077150352,-0.13193512,0.077554762,2019.468732,2019.717552,0.248820112,0.001429785,-0.000223458,4.74E-05,-0.000127721,-0.455829871,-3.235995454,3,3,1280,3,77.68955314,77.71506288,0.025509744,3.267942388,0.007806057,-0.157444864
35101,35101,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1359862,69.51477173,-151.1359,69.51476797,78.20045471,0.009544573,77.8963089,0.434995353,-0.304145813,0.435100053,2019.468732,2019.717552,0.248820112,-0.000546139,0.010784864,-0.000155544,-0.001773942,-0.471279013,-3.359357777,3,3,1280,3,77.65813113,77.71635768,0.058226543,3.392254204,0.017164558,-0.362372356
35102,35102,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1360506,69.51459379,-151.1359597,69.51458981,78.19308472,0.013905257,78.06728363,0.14103274,-0.125801086,0.141716584,2019.468732,2019.717552,0.248820112,-0.001302972,-0.012562811,-6.34E-05,-2.52E-05,-0.497930971,-3.546277931,3,3,1280,3,77.58183471,77.52389905,-0.057935661,3.581064425,-0.016178335,-0.067865425
35103,35103,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1361148,69.51441575,-151.1360187,69.51441156,78.19782257,0.014464409,78.15206146,0.095830247,-0.045761108,0.096915713,2019.468732,2019.717552,0.248820112,-0.001077481,0.002724409,0.000232357,0.000794855,-0.524845072,-3.746531603,3,3,1280,3,77.56137114,77.54761506,-0.013756072,3.783115304,-0.003636176,-0.032005036
35104,35104,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1361784,69.51423774,-151.1360777,69.51423333,78.1875,0.012403213,78.10742188,0.079471305,-0.080078125,0.080433376,2019.468732,2019.717552,0.248820112,0.000260942,-0.007843316,-2.47E-05,0.000396328,-0.551238687,-3.928654087,3,3,1280,3,77.6089394,77.63452477,0.025585372,3.967138393,0.006449327,-0.105663497
35105,35105,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1362416,69.5140597,-151.136137,69.51405513,78.18766785,0.014495437,78.09239197,0.077094883,-0.095275879,0.078445769,2019.468732,2019.717552,0.248820112,-0.00020656,0.004909039,-0.00041232,-1.85E-05,-0.571606879,-4.076227568,3,3,1280,3,77.64035489,77.62119776,-0.019157126,4.116110495,-0.004654182,-0.076118753
35106,35106,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.136366,69.51370354,-151.1362579,69.51369883,78.20967102,0.011444385,78.14681244,0.096532233,-0.062858582,0.097208261,2019.468732,2019.717552,0.248820112,0.000909597,-0.006902695,-0.000103399,0.000730574,-0.589818615,-4.216539147,3,3,1280,3,77.62575172,77.61467602,-0.011075702,4.257591852,-0.002601401,-0.05178288
35107,35107,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.136427,69.51352541,-151.1363203,69.51352075,78.19738007,0.014253123,78.09827423,0.059292216,-0.099105835,0.060981295,2019.468732,2019.717552,0.248820112,-0.002456635,-0.002727985,-0.00024617,4.33E-05,-0.583199208,-4.162696273,3,3,1280,3,77.65720989,77.67615974,0.018949858,4.203351232,0.004508274,-0.118055693
35108,35108,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1364878,69.51334727,-151.1363846,69.51334276,78.18490601,0.013652323,78.07087708,0.056114752,-0.114028931,0.057751635,2019.468732,2019.717552,0.248820112,0.000663798,0.002125084,0.000121276,-0.000224749,-0.563943969,-4.02554534,3,3,1280,3,77.64454063,77.67513069,0.030590065,4.064855235,0.007525499,-0.144618996
35109,35109,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1365486,69.51316912,-151.1364503,69.51316484,78.1888504,0.012622636,78.08448029,0.050739121,-0.104370117,0.052285651,2019.468732,2019.717552,0.248820112,0.000204213,0.001129866,4.60E-05,-3.13E-05,-0.537156637,-3.834297002,3,3,1280,3,77.61606559,77.64192527,0.025859679,3.871740016,0.006679085,-0.130229796
35110,35110,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1366096,69.51299103,-151.1365164,69.51298696,78.19729614,0.011716152,78.07561493,0.077584848,-0.121681213,0.078464494,2019.468732,2019.717552,0.248820112,0.001209088,-0.005222589,-0.000359272,-0.000172296,-0.50959659,-3.63150904,3,3,1280,3,77.56932298,77.56528757,-0.004035406,3.667089662,-0.001100438,-0.117645807
35111,35111,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1366709,69.51281287,-151.1365828,69.51280901,78.20029449,0.013162962,78.15705109,0.098179169,-0.043243408,0.099057624,2019.468732,2019.717552,0.248820112,-0.001260675,0.000183642,-0.000275033,0.000851437,-0.483250775,-3.437255196,3,3,1280,3,77.68568717,77.70814176,0.022454596,3.471059578,0.00646909,-0.065698004
35112,35112,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1367326,69.51263477,-151.1366488,69.5126311,78.20066071,0.01157783,78.15409851,0.076326959,-0.046562195,0.07720007,2019.468732,2019.717552,0.248820112,-0.000821907,0.013564587,-3.08E-05,0.000670696,-0.459191551,-3.26492006,3,3,1280,3,77.57054081,77.56563837,-0.00490244,3.297053211,-0.001486916,-0.041659755
35113,35113,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1367951,69.51245671,-151.1367144,69.51245318,78.19433594,0.011746016,78.14508057,0.061237346,-0.049255371,0.062353681,2019.468732,2019.717552,0.248820112,0.000341922,-0.00758341,-0.000333473,0.000553594,-0.441952355,-3.145085605,3,3,1280,3,77.64157387,77.64301782,0.001443948,3.175985728,0.000454645,-0.050699319
35114,35114,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1368586,69.51227872,-151.1367791,69.51227524,78.19849396,0.011122152,78.10327148,0.041328695,-0.095222473,0.042799104,2019.468732,2019.717552,0.248820112,-1.14E-05,-0.001992822,-0.000168273,0.000133064,-0.435362773,-3.096509343,3,3,1280,3,77.70736763,77.67109469,-0.036272949,3.126965119,-0.011600049,-0.058949524
35115,35115,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1369223,69.51210067,-151.1368422,69.51209716,78.19805145,0.01017864,78.11212921,0.038712852,-0.085922241,0.04002861,2019.468732,2019.717552,0.248820112,0.000527896,-0.002182543,-8.14E-05,0.000329708,-0.439252093,-3.124013129,3,3,1280,3,77.61684452,77.63134991,0.014505393,3.15474253,0.004597964,-0.100427634
35116,35116,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.136986,69.51192265,-151.1369041,69.51191906,78.20126343,0.009076616,78.14470673,0.042819403,-0.056556702,0.043770838,2019.468732,2019.717552,0.248820112,-0.000446796,0.003292799,-0.000158151,0.000464091,-0.449723232,-3.196471358,3,3,1280,3,77.64391603,77.67204528,0.028129242,3.227952931,0.008714267,-0.084685944
35117,35117,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1370496,69.51174464,-151.1369653,69.51174095,78.1835556,0.007184977,78.1193924,0.048272401,-0.064163208,0.048804186,2019.468732,2019.717552,0.248820112,-2.80E-05,-0.002980292,-0.000211482,7.71E-05,-0.461741373,-3.285241184,3,3,1280,3,77.65781093,77.61945336,-0.038357569,3.317531421,-0.011562081,-0.025805639
35118,35118,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1371128,69.5115666,-151.1370262,69.51156281,78.17418671,0.004786259,78.14170074,0.067410804,-0.032485962,0.067580506,2019.468732,2019.717552,0.248820112,4.39E-05,0.005202174,-0.000431567,0.000471179,-0.474643306,-3.377426157,3,3,1280,3,77.59429024,77.585475,-0.008815243,3.410614859,-0.002584649,-0.023670719
35119,35119,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1371757,69.51138858,-151.1370868,69.5113847,78.16976166,0.005685397,78.10858917,0.052340951,-0.061172485,0.052648826,2019.468732,2019.717552,0.248820112,-0.000836881,-0.00273028,-0.000521879,-8.77E-05,-0.485919742,-3.464689595,3,3,1280,3,77.62985286,77.6025913,-0.02726156,3.498598574,-0.007792137,-0.033910925
35120,35120,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1372376,69.51121045,-151.1371474,69.51120651,78.17641449,0.006721067,78.15958405,0.057072043,-0.016830444,0.057466433,2019.468732,2019.717552,0.248820112,9.84E-05,0.001702338,-0.00017525,0.00058531,-0.493257294,-3.517883817,3,3,1280,3,77.60261121,77.60387553,0.001264317,3.552296343,0.000355915,-0.018094761
35121,35121,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1372987,69.51103233,-151.1372083,69.51102837,78.18312836,0.005754727,78.16007996,0.034756076,-0.023048401,0.035229273,2019.468732,2019.717552,0.248820112,-0.000378063,-0.001511276,-6.35E-05,0.000904308,-0.495021437,-3.525286446,3,3,1280,3,77.7237303,77.73007555,0.00634525,3.559872294,0.001782437,-0.029393651
35122,35122,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1373593,69.51085418,-151.1372697,69.51085026,78.18655396,0.005717576,78.13277435,0.038494449,-0.053779602,0.038916748,2019.468732,2019.717552,0.248820112,1.52E-05,-0.002344221,-0.000184076,0.000349051,-0.490460099,-3.49132711,3,3,1280,3,77.61368339,77.58697105,-0.026712337,3.525608614,-0.00757666,-0.027067265
35123,35123,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1374197,69.51067603,-151.1373318,69.51067218,78.18840027,0.005977711,78.14254761,0.026828805,-0.045852661,0.027486684,2019.468732,2019.717552,0.248820112,0.000367913,0.000691161,-0.000234045,0.000254849,-0.481923416,-3.428705987,3,3,1280,3,77.70876653,77.7004306,-0.008335934,3.462408833,-0.002407553,-0.037516727
35124,35124,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1374802,69.51049791,-151.1373941,69.51049414,78.18391418,0.00599167,78.12940979,0.030660262,-0.054504395,0.031240227,2019.468732,2019.717552,0.248820112,0.000499416,-0.000299782,-0.000144949,0.000204116,-0.471399716,-3.357808184,3,3,1280,3,77.62608628,77.63432646,0.008240185,3.390736423,0.002430205,-0.06274458
35125,35125,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1375409,69.51031973,-151.1374567,69.51031604,78.18296051,0.005193701,78.11799622,0.035375714,-0.064964294,0.035754939,2019.468732,2019.717552,0.248820112,5.70E-06,0.002995431,-0.000168627,0.000196892,-0.46173038,-3.285153416,3,3,1280,3,77.5724404,77.55521398,-0.017226418,3.317442978,-0.00519268,-0.047737876
35126,35126,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1376019,69.5101416,-151.1375193,69.51013799,78.18613434,0.005613595,78.13476563,0.055743929,-0.051368713,0.05602587,2019.468732,2019.717552,0.248820112,0.00025001,-0.004828423,-9.38E-05,0.000366925,-0.452352852,-3.218076426,3,3,1280,3,77.69590603,77.69092663,-0.004979405,3.249713678,-0.001532259,-0.046389308
35127,35127,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1376635,69.50996349,-151.1375821,69.50995994,78.19472504,0.005982373,78.18104553,0.059507359,-0.013679504,0.059807312,2019.468732,2019.717552,0.248820112,0.000473516,-0.000624985,-6.05E-06,0.000585037,-0.445215244,-3.1745136,3,3,1280,3,77.63571875,77.62531657,-0.010402185,3.205581571,-0.003245023,-0.003277319
35128,35128,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1377259,69.50978546,-151.1376448,69.5097819,78.204422,0.006560403,78.13337708,0.045204718,-0.071044922,0.045678281,2019.468732,2019.717552,0.248820112,0.000270581,-0.000234753,5.11E-07,-4.17E-05,-0.444712693,-3.162097354,3,3,1280,3,77.48155632,77.48182656,0.000270247,3.193216099,8.46E-05,-0.071315169
35129,35129,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1377888,69.50960737,-151.1377074,69.50960381,78.20362854,0.007116139,78.145401,0.040319208,-0.058227539,0.040942374,2019.468732,2019.717552,0.248820112,-0.000605689,0.000953868,2.12E-05,0.00024207,-0.446306847,-3.176604905,3,3,1280,3,77.60550821,77.59183136,-0.013676855,3.207804315,-0.004263619,-0.044550684
35130,35130,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.137852,69.50942933,-151.1377697,69.50942573,78.20153809,0.007675193,78.16108704,0.023927113,-0.04045105,0.025127979,2019.468732,2019.717552,0.248820112,0.000366081,0.000575125,-3.83E-06,0.000534028,-0.45090683,-3.209172344,3,3,1280,3,77.57235487,77.56508353,-0.007271332,3.240695003,-0.002243757,-0.033179718
35131,35131,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1379152,69.5092513,-151.1378319,69.50924765,78.20741272,0.007846262,78.16304016,0.026970308,-0.044372559,0.028088456,2019.468732,2019.717552,0.248820112,-0.000169026,0.00170216,-6.84E-05,0.000672235,-0.456543356,-3.249191002,3,3,1280,3,77.54368024,77.54094962,-0.002730614,3.281108655,-0.000832223,-0.041641945
35132,35132,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1379785,69.50907327,-151.1378941,69.50906957,78.20078278,0.007826923,78.14149475,0.028080354,-0.059288025,0.029150763,2019.468732,2019.717552,0.248820112,-0.000289431,0.002405524,-6.23E-05,0.000353082,-0.462430396,-3.291533247,3,3,1280,3,77.54142277,77.52879638,-0.012626393,3.323858148,-0.003798716,-0.046661632
35133,35133,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1380418,69.50889527,-151.1379563,69.50889153,78.20185089,0.008491881,78.16605377,0.025813464,-0.035797119,0.027174381,2019.468732,2019.717552,0.248820112,1.44E-05,0.000160307,8.36E-05,0.000588803,-0.467908192,-3.333127386,3,3,1280,3,77.55542077,77.60704566,0.051624885,3.365809895,0.015338028,-0.087422004
35134,35134,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1381048,69.50871719,-151.1380185,69.50871342,78.2142334,0.009299127,78.15545654,0.032281987,-0.058776855,0.03359465,2019.468732,2019.717552,0.248820112,-3.24E-07,-0.000215113,-7.64E-05,0.000564737,-0.471661122,-3.3632827,3,3,1280,3,77.62710056,77.60763554,-0.019465024,3.396194154,-0.005731422,-0.039311831
35135,35135,processed_ATL06_20190621020211_12800305_003_01_gt2l_spot3_D.h5,processed_ATL06_20190919214202_12800405_003_01_gt2l_spot4_D.h5,-151.1381673,69.50853912,-151.1380807,69.50853534,78.21374512,0.009114151,78.15720367,0.035453867,-0.056541443,0.036606617,2019.468732,2019.717552,0.248820112,0.000438865,-0.001033083,-0.000376061,0.000545774,-0.473476294,-3.374618332,3,3,1280,3,77.57441786,77.58951604,0.015098184,3.407672033,0.004430645,-0.071639627
